Burkina, 19631, 1716.13
Spain, 37761, 761.05
Armenia, 23039, 409.93
Liberia, 20535, 277.39
Bulgaria, 20675, 1953.35
Nepal, 1506, 1626.64
Gambia, 14177, 614.38
Spain, 9291, 1464.07
Barbados, 33158, 1743.52
France, 45153, 139.82
Antigua & Deps, 39550, 1297.02
Brazil, 35806, 1759.59
Colombia, 38744, 967.35
Canada, 17583, 1299.14
Marshall Islands, 23064, 1657.46
Myanmar, 24864, 767.41
Yemen, 5312, 1177.92
Nicaragua, 34014, 971.25
Djibouti, 28765, 816.55
South Africa, 17093, 1015.66
Austria, 4485, 941.74
Iraq, 21270, 22.96
Myanmar, 28831, 1680.59
Costa Rica, 44049, 860.26
Chile, 2254, 442.42
Comoros, 8460, 493.08
Benin, 9480, 811.90
San Marino, 21216, 1234.56
France, 47733, 1559.46
Eswatini, 10340, 1791.21
Australia, 12356, 730.58
Congo, 9541, 235.53
Argentina, 41284, 164.43
India, 12192, 868.85
Colombia, 16263, 923.05
Iceland, 41100, 1757.72
Spain, 10907, 37.07
India, 17383, 1407.09
Serbia, 25264, 1813.61
Algeria, 39812, 1010.50
Argentina, 28797, 250.58
Yemen, 24602, 1702.49
Bahamas, 23845, 768.12
Russian Federation, 13554, 1278.27
Aruba, 1310, 957.98
Bhutan, 14426, 924.65
Djibouti, 1698, 436.36
Algeria, 37479, 565.52
Argentina, 40603, 1375.25
Colombia, 12183, 1253.79
China, 18382, 792.45
Canada, 23867, 893.65
Georgia, 1368, 1052.77
Marshall Islands, 5279, 271.00
Taiwan, 159, 506.12
Bahamas, 23805, 89.45
Ukraine, 43933, 1260.05
Comoros, 42575, 1788.06
Israel, 5784, 48.27
France, 19670, 1869.96
Dominica, 34942, 1833.22
Guinea-Bissau, 17065, 1407.17
Congo, 24355, 325.65
Bhutan, 5395, 1390.08
Vanuatu, 2082, 1533.41
Gambia, 17619, 341.49
Mongolia, 38913, 1635.92
Vietnam, 46158, 1112.05
Vanuatu, 133, 1440.33
Bahrain, 32592, 924.69
Vietnam, 37442, 1004.27
Iceland, 44453, 269.14
Japan, 1204, 1819.76
San Marino, 21999, 858.16
South Africa, 7228, 937.58
Kosovo, 13259, 598.26
San Marino, 34499, 438.05
Aruba, 33868, 160.90
Bahamas, 41593, 625.94
Angola, 25866, 82.58
Gambia, 46793, 925.74
Angola, 44266, 745.27
Australia, 23108, 786.37
Bulgaria, 36550, 561.74
Azerbaijan, 16920, 1692.59
Israel, 230, 487.11
France, 42586, 1294.60
Vietnam, 41442, 1266.42
Albania, 4478, 1541.29
Chile, 24536, 385.26
Moldova, 39017, 568.16
Bahrain, 42829, 1495.18
Comoros, 7032, 426.49
Germany, 24642, 299.69
Trinidad & Tobago, 15162, 1845.06
Iceland, 22889, 1207.40
Canada, 21343, 1946.46
Liberia, 8897, 222.32
Australia, 14027, 985.18
Colombia, 19088, 1897.92
Myanmar, 35703, 1621.91
Aruba, 3084, 377.57
Taiwan, 46259, 1650.42
Eswatini, 11952, 1186.03
Colombia, 24778, 867.25
Japan, 17389, 963.28
Nicaragua, 5501, 821.49
Oman, 34227, 1292.30
Uruguay, 3312, 1256.74
Oman, 31584, 666.63
Marshall Islands, 29229, 714.23
Moldova, 10743, 1397.71
France, 11775, 1799.64
Vietnam, 23463, 1981.97
Georgia, 28321, 88.02
Taiwan, 28242, 742.05
Kuwait, 39590, 440.34
Belarus, 23362, 514.44
Tajikistan, 8426, 1392.52
Italy, 6074, 634.82
Liberia, 10594, 218.12
Spain, 36406, 200.31
Bhutan, 41153, 1003.79
India, 8090, 1914.84
France, 42268, 1256.36
Slovenia, 45918, 77.04
Argentina, 1501, 1083.21
Congo, 22026, 958.91
Algeria, 29828, 1383.79
South Africa, 30160, 846.09
Brazil, 11125, 66.73
Russian Federation, 19408, 1057.10
Armenia, 25617, 1971.15
Chile, 33751, 492.93
Albania, 12598, 89.38
Kosovo, 8671, 1566.73
Armenia, 35950, 1417.74
Austria, 13901, 368.58
Brazil, 34608, 1820.36
Chile, 26024, 1709.69
Iceland, 14408, 877.94
Cuba, 13604, 1732.90
Liberia, 32119, 1756.60
Barbados, 38476, 1466.60
Angola, 6523, 878.42
Aruba, 46402, 218.33
Georgia, 38156, 1620.88
Costa Rica, 22824, 1881.18
Kosovo, 1087, 1126.07
Spain, 41773, 1605.06
Armenia, 14746, 806.55
Ethiopia, 26494, 329.17
Afghanistan, 5804, 1914.33
Germany, 15922, 1025.27
Japan, 43098, 483.60
Nicaragua, 15924, 1259.63
Colombia, 25512, 1827.15
Slovakia, 18813, 292.72
Denmark, 42175, 697.48
Chile, 983, 619.24
Cuba, 16951, 1781.16
Austria, 22795, 1639.18
Guinea-Bissau, 19718, 803.86
Canada, 8537, 730.27
Afghanistan, 41037, 1259.58
Trinidad & Tobago, 33595, 592.08
Taiwan, 12571, 1453.45
Eswatini, 8241, 1734.54
Oman, 13714, 1354.38
Gambia, 38542, 1103.64
Kuwait, 5250, 1521.29
Comoros, 29077, 873.78
Italy, 15153, 836.49
Denmark, 21083, 1746.87
Benin, 26339, 168.16
Nepal, 7856, 11.09
Slovakia, 17347, 958.94
Algeria, 46107, 1516.55
Denmark, 20335, 1229.14
Germany, 1909, 212.28
Iraq, 44874, 784.43
Australia, 5155, 1576.50
Angola, 29771, 1878.80
Kuwait, 18603, 370.23
Costa Rica, 47297, 392.21
Bhutan, 33609, 205.83
Indonesia, 47114, 1214.54
Antigua & Deps, 40944, 1265.15
India, 2180, 1258.43
Gambia, 47603, 1476.90
Algeria, 49001, 240.71
Djibouti, 29706, 432.52
India, 45771, 1906.03
Bhutan, 23250, 1051.90
Trinidad & Tobago, 26415, 529.93
Austria, 26588, 1490.58
Costa Rica, 9469, 936.90
San Marino, 24632, 105.50
Colombia, 29797, 473.91
India, 806, 846.58
South Africa, 11216, 291.92
Bhutan, 49399, 141.29
Nicaragua, 19989, 1369.43
Bangladesh, 33016, 537.36
Armenia, 39182, 1669.22
Congo, 34336, 106.51
Colombia, 8542, 698.06
Italy, 44349, 319.46
Bulgaria, 27501, 1112.43
Iraq, 27122, 678.91
Denmark, 19530, 1012.84
Germany, 14702, 1269.47
Bulgaria, 16089, 613.52
Angola, 28929, 305.55
Colombia, 23598, 109.38
Algeria, 46833, 669.07
Uruguay, 6236, 1324.46
Benin, 23605, 1552.55
Slovakia, 36436, 576.05
Afghanistan, 14385, 973.90
Chile, 11076, 703.16
Kosovo, 28558, 1331.19
Costa Rica, 2402, 1596.79
Bahrain, 39898, 1345.29
Vietnam, 3870, 1644.15
Japan, 15411, 37.56
San Marino, 36834, 323.63
Cuba, 10582, 477.58
Mongolia, 16496, 659.60
Ethiopia, 28515, 158.39
Albania, 20795, 1491.31
Armenia, 42478, 1443.39
Mongolia, 9103, 1909.52
Benin, 12454, 1853.01
Azerbaijan, 13030, 1605.77
Nepal, 38059, 430.00
Myanmar, 9155, 1403.01
Iceland, 5173, 598.70
China, 38456, 798.98
Uruguay, 48977, 321.94
Congo, 27598, 1885.40
Indonesia, 36366, 922.76
Russian Federation, 39548, 378.92
Djibouti, 39945, 1824.58
Burkina, 28182, 1997.45
Angola, 30609, 1285.95
Indonesia, 29833, 1805.36
Nepal, 28174, 1150.36
Oman, 23207, 1165.43
France, 10569, 1716.67
Gambia, 13846, 387.87
Guatemala, 24838, 1618.25
Ethiopia, 33146, 1933.34
Bahrain, 20004, 1538.43
Slovakia, 49469, 605.02
China, 23148, 897.84
South Africa, 899, 295.80
Germany, 30267, 34.12
Belarus, 9183, 1556.36
Iraq, 31284, 165.55
Kuwait, 28155, 33.18
Bhutan, 13234, 1112.60
Comoros, 30417, 187.08
Australia, 20369, 1305.96
Gambia, 44338, 1968.53
South Africa, 35908, 852.10
Spain, 15459, 1820.47
Ethiopia, 14050, 326.25
Iraq, 46653, 531.88
Cuba, 3972, 1407.68
Guatemala, 20968, 1137.44
Bahamas, 10991, 295.12
Afghanistan, 49600, 886.47
Congo, 7667, 1891.79
Oman, 8178, 941.45
Germany, 11814, 666.14
Austria, 7417, 633.80
Albania, 49808, 139.60
Armenia, 42850, 677.30
Yemen, 36950, 1047.15
France, 19453, 472.25
Slovakia, 7640, 511.92
Russian Federation, 6298, 1355.27
Vanuatu, 35445, 1035.05
Denmark, 16065, 652.06
Bulgaria, 29737, 721.18
Italy, 43366, 1449.71
Spain, 31772, 1979.64
Georgia, 46675, 1621.22
Chile, 27073, 659.40
South Africa, 9020, 1725.09
Uruguay, 4252, 1120.44
Colombia, 43015, 239.99
Taiwan, 23993, 1207.27
Austria, 36430, 1123.39
Algeria, 25672, 1090.99
Iceland, 30381, 656.68
Vietnam, 21512, 1650.93
Bulgaria, 11118, 1507.11
France, 5682, 269.91
Madagascar, 4558, 1689.30
Angola, 26304, 305.11
Azerbaijan, 48832, 1568.56
Mongolia, 586, 99.17
Cuba, 17179, 1509.77
Ukraine, 18971, 1895.27
Ethiopia, 11083, 338.01
Afghanistan, 8194, 1061.57
Ethiopia, 32351, 640.49
Iceland, 2790, 714.62
India, 15927, 1551.71
Serbia, 34297, 305.11
Antigua & Deps, 36857, 1836.88
Taiwan, 49624, 637.70
Russian Federation, 15458, 1405.67
Bahrain, 22574, 122.17
South Africa, 25577, 1734.26
Slovakia, 9759, 796.38
Bhutan, 43429, 493.67
San Marino, 25167, 1518.21
Barbados, 42326, 1872.41
Eswatini, 15526, 174.17
Moldova, 14914, 1748.34
Kuwait, 20552, 215.96
San Marino, 2707, 1795.01
Spain, 37680, 859.53
Congo, 9895, 1447.37
Canada, 45952, 1153.50
Georgia, 29054, 585.43
India, 32356, 1679.14
Canada, 5432, 1424.68
Djibouti, 19892, 417.89
France, 41351, 1945.38
Djibouti, 14995, 1388.59
Costa Rica, 40277, 435.01
Dominica, 29795, 40.33
Italy, 35579, 1788.73
India, 32101, 1642.28
Gambia, 46285, 1836.52
Oman, 36167, 211.90
Serbia, 22864, 513.45
Comoros, 29305, 1917.43
Chile, 32288, 1428.96
Austria, 34958, 555.88
Indonesia, 46232, 830.86
Colombia, 17927, 1839.35
Denmark, 28762, 251.32
Ukraine, 12061, 311.63
Marshall Islands, 28243, 1613.15
Taiwan, 12384, 1892.48
Austria, 29051, 1660.87
Congo, 35629, 1015.20
Antigua & Deps, 15857, 1798.30
Spain, 4501, 371.13
Guinea-Bissau, 27320, 1326.96
Kuwait, 34480, 296.51
Australia, 42821, 474.03
Bahamas, 35791, 1695.64
Guatemala, 8986, 999.46
Dominica, 28892, 1295.75
Iraq, 15688, 404.99
Nepal, 3750, 32.84
Australia, 15065, 632.33
Dominica, 12173, 144.86
Kuwait, 17609, 35.69
Israel, 22465, 1803.25
Albania, 37952, 1557.43
Ukraine, 24180, 979.71
Kosovo, 19341, 885.46
Canada, 1578, 899.14
Azerbaijan, 1304, 1179.82
India, 21181, 419.87
Azerbaijan, 42740, 1343.45
France, 4434, 1792.69
Liberia, 17683, 1291.28
Russian Federation, 1064, 1336.00
Congo, 35577, 1870.59
Costa Rica, 17014, 1303.51
Aruba, 20184, 49.62
Germany, 19170, 1217.83
Georgia, 41252, 135.89
Armenia, 42688, 1282.32
Barbados, 49446, 1198.62
Djibouti, 45488, 317.83
Moldova, 11865, 1766.93
Iceland, 35473, 499.57
China, 25135, 1538.81
Argentina, 3025, 1686.75
France, 16359, 134.81
Taiwan, 17135, 1288.99
Barbados, 38215, 347.95
Comoros, 2417, 59.90
Kosovo, 28415, 915.56
Spain, 39914, 1263.74
Chile, 34698, 266.42
Congo, 3062, 1853.01
Afghanistan, 15244, 1594.21
India, 7830, 62.35
Kosovo, 4767, 1284.17
Algeria, 20781, 1565.80
Iraq, 10298, 261.06
Colombia, 45686, 1713.91
Ukraine, 45089, 1168.48
Georgia, 11038, 1781.86
Brazil, 31479, 960.94
Moldova, 36497, 1579.49
Guinea-Bissau, 34320, 713.94
Austria, 39452, 1643.28
Indonesia, 26633, 1702.78
Canada, 47366, 1672.38
Chile, 2824, 768.33
Bahrain, 17405, 1910.53
Denmark, 257, 990.05
Ethiopia, 16005, 366.79
Aruba, 32176, 380.06
Bahamas, 8150, 54.28
Dominica, 41724, 1297.00
Indonesia, 49926, 1568.03
Bangladesh, 30566, 1888.86
Armenia, 40884, 991.73
Afghanistan, 33167, 1636.42
Bahrain, 14867, 1778.80
Indonesia, 26821, 507.89
Iceland, 30571, 1429.77
Congo, 45651, 1465.58
Japan, 30528, 245.70
Bhutan, 1913, 1812.96
Canada, 43773, 543.03
Nicaragua, 5493, 487.65
Bahrain, 48217, 560.89
Colombia, 7628, 1843.11
Cuba, 24938, 195.40
China, 31993, 32.39
Denmark, 29750, 1039.81
Japan, 26723, 1233.01
Serbia, 39616, 824.43
Japan, 21432, 535.38
Oman, 31556, 613.68
Iraq, 35750, 1725.32
India, 32333, 579.21
Colombia, 23588, 264.14
Germany, 23277, 1304.72
Cuba, 48632, 1104.07
Nicaragua, 32784, 567.38
Kuwait, 24725, 1727.89
India, 35362, 782.56
Eswatini, 43079, 111.06
Comoros, 49403, 1037.76
Israel, 45153, 1474.46
Uruguay, 31215, 514.41
Algeria, 26271, 1996.05
South Africa, 44208, 111.05
Moldova, 39525, 852.66
Bhutan, 30283, 1196.46
Oman, 6324, 655.09
Bahamas, 49461, 457.77
Vietnam, 30940, 1490.23
South Africa, 7531, 1274.41
Armenia, 44512, 1599.71
France, 41009, 1791.51
Armenia, 25055, 1065.61
Ukraine, 44341, 667.26
Marshall Islands, 8267, 744.19
Iraq, 33304, 1982.50
Yemen, 43198, 1620.46
Angola, 40551, 36.59
Dominica, 37345, 1566.58
Aruba, 10662, 1717.53
Oman, 15549, 989.66
Albania, 5737, 915.44
Afghanistan, 7467, 1356.49
Congo, 29963, 484.15
Madagascar, 1154, 1296.21
Israel, 9857, 1756.26
Guinea-Bissau, 5817, 1174.51
Albania, 45095, 1656.06
Vanuatu, 29014, 1471.55
Myanmar, 48260, 769.34
San Marino, 22103, 723.93
Vanuatu, 2725, 1227.59
Spain, 6313, 72.41
Guatemala, 15849, 578.94
Indonesia, 30926, 1430.67
Colombia, 37384, 1934.87
Nicaragua, 7507, 1554.77
Indonesia, 18365, 583.67
Austria, 16366, 464.35
Kosovo, 33207, 1559.12
Spain, 45034, 1849.95
Oman, 44151, 326.75
Brazil, 18064, 1503.61
Antigua & Deps, 5953, 549.14
Guatemala, 34168, 1633.90
Slovakia, 48894, 1905.19
Bhutan, 24718, 1734.01
Vanuatu, 31715, 320.98
Moldova, 44737, 1334.34
Albania, 14574, 611.95
Costa Rica, 9033, 1665.21
France, 47339, 1005.59
Marshall Islands, 22843, 324.92
Comoros, 700, 273.74
Italy, 30005, 274.55
Vanuatu, 36377, 997.88
Benin, 4965, 363.88
Nicaragua, 32642, 1504.70
Albania, 13280, 1070.35
Austria, 25434, 684.54
Bahamas, 18942, 1318.21
Brazil, 48547, 1609.21
India, 18469, 134.38
Indonesia, 48246, 522.36
Bahrain, 31266, 543.14
Guatemala, 18504, 418.97
Bahamas, 28223, 1444.02
Liberia, 43959, 682.20
Aruba, 49561, 908.77
Myanmar, 28989, 1327.44
San Marino, 44178, 337.70
Uruguay, 33672, 401.37
Ukraine, 28906, 921.88
Ethiopia, 8681, 1253.80
Moldova, 2608, 1947.87
Djibouti, 34021, 1142.61
Armenia, 36848, 631.71
Madagascar, 1388, 1460.02
Austria, 42735, 1757.25
Afghanistan, 42180, 644.22
Nicaragua, 33585, 1240.67
France, 10898, 1504.45
Israel, 18161, 44.59
Kosovo, 5241, 820.00
Slovenia, 3952, 649.27
Comoros, 30656, 1166.24
Indonesia, 32801, 1722.54
Taiwan, 39845, 1517.22
Congo, 46045, 1196.69
Argentina, 49522, 1220.04
Antigua & Deps, 11157, 1941.71
Barbados, 10133, 776.97
Azerbaijan, 24324, 1938.22
South Africa, 5507, 933.70
Austria, 20948, 308.43
Comoros, 3758, 736.00
Bahrain, 11638, 371.93
Madagascar, 45916, 827.23
Bangladesh, 196, 583.72
Nicaragua, 18010, 850.13
Georgia, 5022, 1891.20
Eswatini, 19032, 1468.30
Liberia, 43992, 461.62
Oman, 45664, 340.48
Guatemala, 28364, 357.07
Trinidad & Tobago, 41581, 1451.78
Spain, 32209, 575.18
Vietnam, 22377, 1736.32
Taiwan, 21459, 156.59
Georgia, 20372, 1571.56
Bangladesh, 27397, 135.41
France, 36900, 447.34
Marshall Islands, 44870, 1504.10
Russian Federation, 48396, 387.59
San Marino, 24695, 221.87
South Africa, 11008, 1973.38
Bahamas, 14344, 945.17
Ukraine, 47797, 776.75
France, 39266, 575.09
Angola, 48248, 801.47
Trinidad & Tobago, 40979, 183.31
South Africa, 3468, 1989.13
Spain, 29237, 1489.28
Japan, 20610, 1552.35
Germany, 9905, 1871.30
Bangladesh, 10597, 1918.50
Burkina, 33511, 1228.69
Canada, 42870, 363.91
Armenia, 39873, 681.28
Iraq, 38984, 1081.10
Iceland, 9052, 948.14
Armenia, 43697, 917.91
Bhutan, 10909, 1912.91
Ukraine, 11475, 1347.37
Cuba, 23831, 1451.35
Moldova, 21387, 772.79
Cuba, 49445, 1088.84
Austria, 30342, 16.96
Trinidad & Tobago, 39914, 17.14
Guatemala, 36684, 692.89
South Africa, 39546, 1493.07
Kosovo, 3951, 973.95
France, 5524, 1293.97
China, 14840, 1938.78
San Marino, 29943, 1294.32
Colombia, 30540, 1554.62
Trinidad & Tobago, 10195, 1936.35
Bahrain, 27992, 1027.76
Russian Federation, 18341, 1092.46
Argentina, 23251, 803.09
Barbados, 20361, 679.56
Antigua & Deps, 27548, 592.61
Azerbaijan, 11134, 1114.60
India, 2663, 807.75
Djibouti, 10911, 678.39
Barbados, 35457, 678.09
Chile, 36390, 822.19
Colombia, 4614, 1883.83
China, 34721, 1367.74
Comoros, 11431, 362.72
Russian Federation, 44163, 725.96
Georgia, 27136, 1851.66
Myanmar, 36026, 1767.93
Bahrain, 21723, 516.04
Myanmar, 14885, 55.92
Chile, 35902, 86.05
Bahrain, 14174, 1358.95
Oman, 20536, 1722.73
Aruba, 27615, 1618.74
Denmark, 18753, 1650.87
Nicaragua, 11123, 261.48
Spain, 8955, 855.58
Madagascar, 2659, 1067.75
Slovenia, 39765, 513.31
Comoros, 2024, 724.99
South Africa, 16010, 1071.95
France, 1762, 573.92
Angola, 38365, 131.91
Cuba, 23646, 658.55
Vanuatu, 45379, 671.29
South Africa, 3061, 950.11
Denmark, 43553, 424.10
Angola, 33458, 1518.39
India, 28338, 1884.24
Iceland, 1216, 1569.06
Slovakia, 30441, 146.35
Bangladesh, 25590, 190.85
Nepal, 45068, 1821.92
Georgia, 40106, 1721.39
India, 14154, 38.62
Angola, 2163, 1668.96
Costa Rica, 49978, 867.07
Belarus, 47268, 555.68
Georgia, 28294, 1319.16
Nicaragua, 47985, 1782.85
Benin, 16257, 897.65
Afghanistan, 25908, 667.79
Albania, 1569, 279.08
Costa Rica, 16404, 602.39
Dominica, 10942, 687.45
Armenia, 13077, 84.06
Slovakia, 22466, 348.86
Bangladesh, 39886, 1455.37
Taiwan, 13187, 813.85
Mongolia, 34862, 1138.28
Germany, 29067, 1177.83
Gambia, 28104, 873.32
Guinea-Bissau, 4338, 311.68
Belarus, 11757, 65.69
Colombia, 36755, 1653.39
Yemen, 13438, 495.49
India, 12951, 1265.20
Spain, 21774, 458.92
Bahrain, 44647, 1667.21
Albania, 23442, 649.71
Benin, 25349, 1620.14
Angola, 10802, 52.08
Algeria, 7338, 568.06
Chile, 30753, 861.68
Denmark, 35300, 466.01
Russian Federation, 37233, 430.43
Bahamas, 40090, 33.23
Vietnam, 35029, 1397.31
Vietnam, 29616, 1229.51
Algeria, 8915, 1799.56
Burkina, 28683, 276.13
Moldova, 35468, 126.79
Germany, 17189, 1003.80
Algeria, 33746, 1864.19
Trinidad & Tobago, 29261, 744.38
Russian Federation, 16550, 1440.91
Bangladesh, 16509, 1049.20
Djibouti, 36538, 1451.92
Benin, 31263, 1062.88
Brazil, 48942, 1008.98
Barbados, 32812, 1815.56
Chile, 7846, 1108.37
Argentina, 9954, 1912.38
Burkina, 42360, 374.36
Myanmar, 47289, 758.92
Barbados, 16037, 1209.91
Algeria, 16528, 828.30
Taiwan, 47541, 1366.06
Guatemala, 9765, 279.35
Ethiopia, 46560, 601.83
Trinidad & Tobago, 1565, 1773.16
Afghanistan, 44805, 1418.96
Benin, 21167, 1471.73
Slovenia, 25968, 362.04
Bangladesh, 16493, 290.87
India, 37425, 655.82
Belarus, 21204, 1119.70
Denmark, 15744, 228.14
Armenia, 42314, 230.70
Gambia, 16409, 488.46
Djibouti, 26889, 413.03
Indonesia, 48567, 1416.84
Antigua & Deps, 16325, 1363.41
Chile, 18990, 446.36
Chile, 11052, 1665.53
Vanuatu, 13493, 1199.52
Liberia, 22452, 117.72
Bahrain, 6920, 742.83
Yemen, 37480, 611.29
Serbia, 17386, 700.51
Bhutan, 13315, 1488.98
Russian Federation, 40015, 1752.76
France, 16495, 1406.44
Djibouti, 26823, 1682.26
Myanmar, 18528, 1053.80
Chile, 19811, 526.12
Nicaragua, 4418, 815.55
Colombia, 13491, 167.88
Trinidad & Tobago, 5565, 1307.17
Gambia, 28201, 1666.02
Kosovo, 579, 1670.54
Comoros, 6176, 72.02
Nepal, 47260, 970.71
Antigua & Deps, 17158, 1802.34
Yemen, 11354, 1605.46
Chile, 12261, 893.89
Slovakia, 14644, 838.20
Spain, 2661, 674.75
Georgia, 29961, 859.03
Bulgaria, 33064, 108.14
Australia, 11720, 844.35
Azerbaijan, 35367, 1214.45
Italy, 4500, 1160.63
Vanuatu, 3275, 1649.19
Bulgaria, 40190, 1170.52
Ukraine, 13017, 782.30
Benin, 9307, 949.96
Japan, 24815, 658.26
Madagascar, 3786, 193.64
Congo, 12393, 1380.24
South Africa, 48574, 45.72
Denmark, 10550, 1058.28
Slovenia, 15119, 1291.50
Slovenia, 36169, 1889.00
Myanmar, 33146, 585.01
Barbados, 42670, 1581.56
Dominica, 30838, 1839.69
Georgia, 15060, 249.48
Brazil, 45469, 1720.90
Austria, 16046, 1391.58
Slovenia, 24596, 1360.91
Ukraine, 19939, 701.53
Marshall Islands, 28741, 672.86
Serbia, 44661, 1209.34
Serbia, 4796, 915.97
Gambia, 10245, 561.72
Iceland, 38575, 435.36
Serbia, 17792, 1292.41
Australia, 27985, 1871.37
Canada, 24898, 585.34
Guinea-Bissau, 9849, 1853.80
Japan, 28021, 1836.09
Comoros, 23757, 1154.23
Trinidad & Tobago, 24116, 1746.75
Liberia, 15789, 376.49
Congo, 49377, 1214.07
Iceland, 8563, 409.10
Canada, 3771, 1776.12
Canada, 5037, 1968.91
Comoros, 29579, 1232.99
Belarus, 613, 492.34
Japan, 49738, 1937.41
Russian Federation, 16640, 627.62
Tajikistan, 16354, 602.48
Belarus, 49711, 1893.38
Canada, 28680, 1217.40
Guatemala, 22915, 1757.27
Bahamas, 30255, 445.06
Madagascar, 4971, 1606.89
Aruba, 21859, 65.46
Gambia, 24203, 626.70
Iceland, 25565, 1023.12
Israel, 47745, 1641.84
Iraq, 28771, 340.83
Benin, 44074, 348.25
San Marino, 42507, 688.18
Aruba, 29365, 88.45
Myanmar, 46553, 1654.17
Slovakia, 24778, 1524.03
Gambia, 3977, 380.07
Argentina, 41098, 1553.07
Vietnam, 41452, 1985.60
Bangladesh, 8750, 1804.28
Kuwait, 33031, 1519.38
Congo, 16113, 1797.78
Yemen, 38139, 1122.91
Comoros, 32050, 1448.35
Bhutan, 21624, 308.11
Russian Federation, 7249, 1079.85
Canada, 18345, 1821.25
Japan, 31748, 478.82
Moldova, 4040, 1448.88
Guatemala, 41214, 937.99
Ethiopia, 14176, 457.47
Ethiopia, 40895, 1246.86
Kuwait, 36050, 1784.53
Yemen, 30680, 54.57
Moldova, 16927, 221.27
Iceland, 22956, 1977.51
Colombia, 10265, 287.29
Serbia, 11786, 1635.28
Belarus, 35777, 876.65
Australia, 39645, 1029.16
Marshall Islands, 13177, 108.43
Gambia, 11140, 1333.39
Nicaragua, 38782, 141.52
Slovakia, 1163, 1948.17
Slovakia, 2730, 307.93
Oman, 2858, 1448.89
Vanuatu, 35377, 731.54
Ethiopia, 16055, 1561.48
Madagascar, 26607, 347.67
Angola, 4059, 1641.46
Moldova, 45348, 42.50
Oman, 20990, 1307.07
Uruguay, 31838, 704.65
Tajikistan, 41770, 989.90
Cuba, 16939, 1579.01
Kosovo, 2698, 25.85
Algeria, 48925, 1598.64
Italy, 37176, 204.22
Uruguay, 5450, 1214.24
Dominica, 20827, 82.99
Denmark, 22866, 1889.01
Tajikistan, 5547, 1060.17
San Marino, 42029, 726.97
France, 13912, 1552.54
Bangladesh, 6726, 654.31
Argentina, 28532, 1044.26
China, 49553, 346.77
Argentina, 30572, 561.68
Armenia, 28482, 1098.06
Brazil, 30048, 1672.93
Spain, 32291, 78.50
Azerbaijan, 23466, 1321.22
Cuba, 21178, 719.46
Bangladesh, 47455, 1783.83
Dominica, 31364, 758.91
Madagascar, 20917, 964.51
Comoros, 18239, 109.04
Bhutan, 46727, 1450.08
Dominica, 31577, 1678.21
Moldova, 6841, 1266.30
Iceland, 26320, 1317.08
Canada, 46510, 713.90
Comoros, 33054, 1323.15
Algeria, 44851, 1867.80
Spain, 16613, 1389.44
San Marino, 41102, 914.24
Dominica, 24182, 1349.91
Antigua & Deps, 14037, 788.96
Eswatini, 43679, 852.41
Barbados, 28592, 921.99
Belarus, 25355, 128.25
Uruguay, 38643, 1684.92
Kuwait, 4699, 1064.84
Liberia, 42878, 669.18
India, 35361, 986.32
Eswatini, 4247, 1076.73
Bahrain, 38376, 186.13
Guatemala, 29181, 458.10
Germany, 23200, 419.19
Dominica, 2259, 1587.47
Marshall Islands, 32275, 1753.97
Ukraine, 9936, 280.53
Kosovo, 12820, 654.56
Indonesia, 34614, 787.87
Djibouti, 19279, 851.36
Georgia, 44113, 617.16
Barbados, 37221, 1010.26
Slovenia, 37219, 1580.76
Marshall Islands, 29478, 542.89
Iraq, 34246, 46.33
Congo, 14708, 648.03
Comoros, 5748, 351.04
Djibouti, 40115, 24.53
Liberia, 20073, 667.94
Georgia, 7749, 1747.59
Argentina, 30329, 552.06
France, 17676, 681.10
Japan, 10216, 1932.19
Tajikistan, 13564, 1314.17
Nicaragua, 28844, 165.07
Comoros, 47724, 1597.85
Benin, 19432, 360.63
Nepal, 14956, 517.25
Japan, 31298, 747.86
Myanmar, 10485, 1628.91
Myanmar, 38756, 12.66
South Africa, 17098, 901.26
Indonesia, 42285, 1523.37
Myanmar, 36274, 878.21
Argentina, 3000, 1269.41
Azerbaijan, 15175, 405.10
Nicaragua, 40011, 306.38
Spain, 35177, 900.72
Australia, 1429, 1430.93
Brazil, 17870, 1731.81
Gambia, 6565, 931.51
Canada, 31890, 194.60
Bahrain, 13518, 1558.41
Congo, 29994, 427.69
Liberia, 45465, 1432.41
Comoros, 5144, 1793.72
Liberia, 47663, 1984.42
Djibouti, 2860, 1457.12
Chile, 47622, 1104.52
Kuwait, 3053, 820.73
Azerbaijan, 696, 1150.17
Kosovo, 44238, 1371.51
Barbados, 36510, 279.96
France, 2357, 1847.64
China, 27845, 66.83
Bangladesh, 15507, 801.83
Liberia, 48187, 1468.11
Dominica, 18885, 133.12
Germany, 17833, 885.97
Vietnam, 36709, 1550.91
Oman, 42694, 838.80
Dominica, 49875, 895.13
Italy, 13407, 331.96
Angola, 45773, 248.73
Eswatini, 8186, 1592.19
Cuba, 45688, 1734.68
Russian Federation, 48523, 1311.39
Kuwait, 34402, 1116.77
Iraq, 33863, 861.21
Serbia, 36267, 891.18
Russian Federation, 48666, 1384.12
Uruguay, 45807, 975.82
Bulgaria, 40636, 1053.55
Mongolia, 4163, 1999.21
Germany, 23859, 849.68
France, 11056, 234.71
Angola, 21050, 163.96
